Vehicle ID,Frame ID,Total Frames,Global Time (Epoch Time),Local X,Local Y,Global X,Global Y,Vehicle Length,Vehicle Width,Vehicle Class,Vehicle Velocity,Vehicle Acceleration,Lane Identification,Preceding Vehicle,Following Vehicle,Spacing (Space Headway),Headway (Time Headway),label,lateral_displacement,max_lateral_velocity,sustained_movement
109.0,270.0,455.0,1118847005900.0,51.871,130.915,6451176.255,1873250.022,12.5,5.0,2.0,34.52,0.29,5.0,100.0,122.0,71.08,2.06,1.0,0.375,2.0799999999999983,True
105.0,274.0,460.0,1118847006300.0,17.584,154.719,6451217.57,1873255.948,16.0,7.4,2.0,35.0,0.0,2.0,94.0,116.0,56.68,1.62,1.0,0.41499999999999915,1.0050000000000026,True
72.0,446.0,479.0,1118847023500.0,6.363,1228.725,6452022.181,1872542.604,17.0,4.9,2.0,35.0,-0.28,1.0,59.0,69.0,42.22,1.21,1.0,1.5310000000000006,2.4619999999999997,True
152.0,699.0,511.0,1118847048800.0,7.075,1311.403,6452083.923,1872487.572,16.5,6.4,2.0,24.97,0.14,1.0,147.0,163.0,78.7,3.15,1.0,0.16999999999999993,0.13400000000000017,False
147.0,373.0,493.0,1118847016200.0,4.743,130.811,6451210.688,1873282.2,17.0,6.4,2.0,30.0,0.0,1.0,137.0,152.0,61.19,2.04,1.0,1.0599999999999996,0.79,False
82.0,303.0,497.0,1118847009200.0,52.436,465.655,6451418.039,1873012.958,18.0,6.9,2.0,29.98,-0.35,5.0,75.0,90.0,59.48,1.98,1.0,0.9029999999999987,1.448999999999998,True
121.0,556.0,502.0,1118847034500.0,8.833,1213.596,6452009.175,1872550.716,16.0,7.4,2.0,33.4,-1.55,1.0,104.0,134.0,72.83,2.18,0.0,2.622,2.1300000000000012,True
72.0,216.0,479.0,1118847000500.0,3.995,188.189,6451250.568,1873240.858,17.0,4.9,2.0,29.99,0.0,1.0,59.0,77.0,43.23,1.44,2.0,2.1390000000000002,1.9590000000000003,True
76.0,228.0,403.0,1118847001700.0,27.316,166.981,6451218.87,1873240.263,10.5,6.0,2.0,31.95,-3.92,3.0,67.0,83.0,44.76,1.4,1.0,0.7460000000000022,2.3180000000000014,True
43.0,399.0,458.0,1118847018800.0,6.816,1291.926,6452069.42,1872500.609,15.5,5.9,2.0,35.0,0.0,1.0,39.0,54.0,56.34,1.61,1.0,0.3359999999999994,0.8509999999999996,False
96.0,272.0,413.0,1118847006100.0,28.188,197.605,6451239.6,1873217.328,18.0,5.9,2.0,29.99,0.0,3.0,83.0,114.0,54.52,1.82,2.0,2.679000000000002,2.3059999999999974,True
179.0,501.0,463.0,1118847029000.0,40.201,349.745,6451340.625,1873100.992,18.0,6.4,2.0,34.53,1.47,4.0,167.0,191.0,101.23,2.93,1.0,0.42199999999999704,0.929000000000002,True
125.0,341.0,443.0,1118847013000.0,28.354,218.093,6451253.661,1873202.395,16.0,5.9,2.0,34.93,2.66,3.0,117.0,142.0,56.57,1.62,1.0,0.5420000000000016,1.2420000000000009,False
72.0,223.0,479.0,1118847001200.0,4.547,209.181,6451264.683,1873225.31,17.0,4.9,2.0,29.99,0.0,1.0,59.0,77.0,47.79,1.59,2.0,2.867,1.9590000000000003,True
163.0,678.0,513.0,1118847046700.0,6.11,1231.218,6452024.226,1872541.148,18.0,6.4,2.0,15.0,0.0,1.0,152.0,176.0,37.19,2.48,1.0,1.545,1.1110000000000004,True
96.0,254.0,413.0,1118847004300.0,30.401,146.213,6451202.399,1873253.439,18.0,5.9,2.0,28.42,-3.9,3.0,83.0,0.0,41.48,1.46,0.0,2.056000000000001,3.1990000000000016,True
8.0,70.0,448.0,1118846985900.0,38.618,209.29,6451240.144,1873201.674,15.5,5.4,2.0,34.97,0.27,4.0,5.0,21.0,60.14,1.72,2.0,3.1469999999999985,2.611000000000004,True
48.0,392.0,507.0,1118847018100.0,51.93,1148.133,6451931.624,1872561.313,15.5,5.9,2.0,34.98,-0.26,5.0,42.0,60.0,50.65,1.45,1.0,0.3130000000000024,0.5599999999999952,False
8.0,134.0,448.0,1118846992300.0,40.347,458.867,6451421.241,1873026.446,15.5,5.4,2.0,34.96,-0.12,4.0,5.0,21.0,59.39,1.7,2.0,2.317,1.4550000000000054,True
175.0,658.0,465.0,1118847044700.0,19.832,1095.851,6451913.286,1872619.857,14.5,5.9,2.0,34.42,-1.19,2.0,164.0,180.0,82.88,2.41,1.0,0.5009999999999977,0.5640000000000001,True
151.0,613.0,457.0,1118847040200.0,18.168,1138.682,6451946.676,1872592.977,18.5,7.4,2.0,35.0,0.0,2.0,146.0,159.0,80.13,2.29,1.0,0.04400000000000048,0.08400000000000318,False
174.0,488.0,261.0,1118847027700.0,53.31,233.73,6451247.165,1873173.09,15.5,5.4,2.0,33.55,-0.96,5.0,169.0,183.0,51.86,1.55,2.0,3.5459999999999994,3.9510000000000005,True
158.0,407.0,450.0,1118847019600.0,38.542,223.391,6451249.958,1873191.529,16.0,7.4,2.0,28.89,-3.76,4.0,145.0,167.0,85.92,2.97,2.0,2.809999999999995,1.966000000000001,True
91.0,232.0,451.0,1118847002100.0,46.386,157.883,6451198.631,1873234.021,14.5,4.9,2.0,32.02,-0.5,5.0,82.0,90.0,99.67,3.11,0.0,2.588000000000001,2.6199999999999974,True
33.0,289.0,383.0,1118847007800.0,53.409,875.726,6451725.102,1872739.346,19.0,6.9,2.0,35.0,0.0,5.0,31.0,42.0,45.2,1.29,1.0,0.37400000000000233,0.2910000000000039,False
82.0,304.0,497.0,1118847009300.0,52.5,468.636,6451420.201,1873010.878,18.0,6.9,2.0,30.08,1.96,5.0,75.0,90.0,59.84,1.99,1.0,1.0379999999999967,1.448999999999998,True
181.0,711.0,536.0,1118847050000.0,8.561,1184.34,6451987.35,1872570.202,13.5,5.4,2.0,16.5,-0.22,1.0,176.0,194.0,31.38,1.9,0.0,1.896,2.4899999999999998,True
122.0,386.0,458.0,1118847017500.0,50.566,476.175,6451427.02,1873007.224,11.0,5.0,2.0,34.85,0.94,5.0,109.0,131.0,77.76,2.23,2.0,2.2549999999999955,1.274000000000008,True
75.0,306.0,484.0,1118847009500.0,53.935,535.299,6451469.255,1872964.583,13.5,4.9,2.0,34.2,0.0,5.0,74.0,82.0,72.93,2.13,1.0,0.9379999999999953,1.2860000000000014,True
55.0,244.0,420.0,1118847003300.0,40.928,509.773,6451458.9,1872991.293,17.0,5.4,2.0,34.96,0.25,4.0,51.0,62.0,50.91,1.46,2.0,2.0960000000000036,1.2730000000000032,True
72.0,228.0,479.0,1118847001700.0,4.943,224.176,6451274.765,1873214.203,17.0,4.9,2.0,29.99,0.0,1.0,59.0,77.0,44.85,1.5,2.0,2.7540000000000004,1.9590000000000003,True
121.0,609.0,502.0,1118847039800.0,7.271,1375.368,6452132.05,1872445.436,16.0,7.4,2.0,29.54,-0.58,1.0,104.0,134.0,82.55,2.79,1.0,0.5720000000000001,0.6099999999999992,False
134.0,343.0,479.0,1118847013200.0,4.931,157.85,6451228.968,1873262.273,15.0,6.9,2.0,30.01,0.26,1.0,132.0,137.0,54.87,1.83,0.0,1.9170000000000003,3.5370000000000013,True
75.0,219.0,484.0,1118847000800.0,52.726,264.256,6451270.252,1873151.589,13.5,4.9,2.0,30.57,0.29,5.0,74.0,82.0,44.66,1.46,1.0,0.2959999999999994,0.9150000000000063,False
137.0,614.0,489.0,1118847040300.0,7.353,1243.269,6452032.472,1872532.27,16.5,5.4,2.0,30.22,0.55,1.0,134.0,147.0,76.64,2.54,1.0,0.7879999999999994,1.2750000000000006,True
33.0,231.0,383.0,1118847002000.0,63.56,662.627,6451558.35,1872872.359,19.0,6.9,2.0,34.19,0.58,6.0,18.0,0.0,111.13,3.25,0.0,5.873000000000005,3.8969999999999985,True
105.0,271.0,460.0,1118847006000.0,17.457,144.22,6451210.512,1873263.723,16.0,7.4,2.0,35.0,0.0,2.0,94.0,116.0,56.66,1.62,1.0,0.8460000000000001,0.9520000000000017,True
109.0,281.0,455.0,1118847007000.0,50.679,166.318,6451201.383,1873224.759,12.5,5.0,2.0,30.58,3.09,5.0,100.0,122.0,76.61,2.51,1.0,1.225999999999999,0.9789999999999992,True
180.0,729.0,462.0,1118847051800.0,17.818,1277.427,6452051.265,1872501.889,17.5,5.9,2.0,30.0,0.06,2.0,175.0,184.0,55.43,1.85,1.0,0.1269999999999989,0.23700000000000188,False
152.0,613.0,511.0,1118847040200.0,8.519,1106.789,6451928.962,1872621.205,16.5,6.4,2.0,34.0,2.92,1.0,147.0,163.0,49.41,1.45,1.0,0.15300000000000047,0.5640000000000007,True
91.0,247.0,451.0,1118847003600.0,45.085,202.45,6451230.752,1873202.134,14.5,4.9,2.0,32.9,2.54,5.0,82.0,90.0,101.88,3.1,0.0,3.1940000000000026,2.6199999999999974,True
170.0,522.0,476.0,1118847031100.0,31.07,519.539,6451472.75,1872992.132,32.5,8.5,3.0,34.45,0.09,3.0,161.0,182.0,68.84,2.0,2.0,2.878,3.088000000000001,True
161.0,457.0,492.0,1118847024600.0,30.586,365.566,6451359.247,1873096.853,16.0,5.4,2.0,29.98,0.24,3.0,150.0,170.0,138.39,4.62,1.0,1.0180000000000007,0.6679999999999957,True
91.0,231.0,451.0,1118847002000.0,46.547,154.671,6451196.332,1873236.256,14.5,4.9,2.0,32.05,0.23,5.0,82.0,90.0,99.89,3.12,0.0,2.513999999999996,2.6199999999999974,True
181.0,709.0,536.0,1118847049800.0,8.564,1181.035,6451984.866,1872572.374,13.5,5.4,2.0,16.5,0.09,1.0,176.0,194.0,31.69,1.92,0.0,1.9020000000000001,2.4899999999999998,True
59.0,487.0,475.0,1118847027600.0,7.909,1411.899,6452159.191,1872420.974,18.0,5.4,2.0,35.0,0.0,1.0,56.0,72.0,71.57,2.04,1.0,0.08099999999999952,0.175,False
122.0,398.0,458.0,1118847018700.0,51.84,517.389,6451457.302,1872978.084,11.0,5.0,2.0,34.98,0.0,5.0,109.0,131.0,84.45,2.41,1.0,1.2199999999999989,1.2719999999999985,True
164.0,646.0,461.0,1118847043500.0,17.663,1136.683,6451945.5,1872594.671,16.5,7.4,2.0,35.0,0.0,2.0,159.0,175.0,53.13,1.52,1.0,0.021000000000000796,0.053999999999998494,False
26.0,95.0,438.0,1118846988400.0,14.432,164.722,6451226.733,1873250.726,11.5,7.0,2.0,34.45,-1.62,2.0,22.0,32.0,49.91,1.45,2.0,1.8239999999999998,1.386000000000001,True
77.0,510.0,494.0,1118847029900.0,8.56,1304.877,6452078.012,1872490.762,18.0,5.9,2.0,30.02,-0.46,1.0,69.0,95.0,67.5,2.25,1.0,0.0389999999999997,0.32699999999999996,False
134.0,333.0,479.0,1118847012200.0,4.567,127.854,6451208.803,1873284.485,15.0,6.9,2.0,30.0,0.0,1.0,132.0,137.0,51.4,1.71,1.0,1.0259999999999998,0.7699999999999996,False
48.0,131.0,507.0,1118846992000.0,51.494,181.031,6451211.304,1873213.187,15.5,5.9,2.0,32.76,0.08,5.0,35.0,53.0,29.43,0.9,1.0,0.8780000000000001,1.4539999999999935,True
181.0,709.0,536.0,1118847049800.0,8.564,1181.035,6451984.866,1872572.374,13.5,5.4,2.0,16.5,0.09,1.0,176.0,194.0,31.69,1.92,0.0,1.9020000000000001,2.4899999999999998,True
145.0,351.0,450.0,1118847014000.0,40.949,123.36,6451179.087,1873263.013,14.0,5.4,2.0,28.75,-2.46,4.0,144.0,158.0,39.05,1.36,1.0,0.2050000000000054,0.9170000000000016,True
170.0,428.0,476.0,1118847021700.0,28.248,202.835,6451243.175,1873213.505,32.5,8.5,3.0,34.15,0.33,3.0,161.0,182.0,69.65,2.04,1.0,0.8359999999999985,1.968,True
96.0,259.0,413.0,1118847004800.0,28.81,160.248,6451213.099,1873244.273,18.0,5.9,2.0,27.83,-3.58,3.0,83.0,114.0,43.26,1.55,1.0,0.06899999999999906,3.1579999999999977,True
146.0,374.0,461.0,1118847016300.0,18.053,193.922,6451244.377,1873226.995,18.5,6.9,2.0,34.97,-0.02,2.0,136.0,151.0,72.56,2.08,1.0,0.7259999999999991,2.493999999999996,True
170.0,406.0,476.0,1118847019500.0,27.836,130.155,6451193.333,1873266.951,32.5,8.5,3.0,35.0,0.0,3.0,161.0,182.0,77.81,2.22,1.0,0.7900000000000027,0.8580000000000005,False
54.0,186.0,440.0,1118846997500.0,4.772,189.811,6451251.128,1873239.15,17.0,7.4,2.0,34.98,-0.18,1.0,44.0,59.0,60.06,1.72,1.0,1.7599999999999998,2.399,True
82.0,286.0,497.0,1118847007500.0,54.403,415.094,6451379.519,1873045.782,18.0,6.9,2.0,29.91,-0.32,5.0,75.0,90.0,52.57,1.76,0.0,1.8149999999999977,2.3900000000000006,True
134.0,349.0,479.0,1118847013800.0,5.26,175.436,6451240.832,1873249.203,15.0,6.9,2.0,28.72,3.34,1.0,132.0,137.0,58.31,2.03,0.0,2.4379999999999997,3.5370000000000013,True
161.0,419.0,492.0,1118847020800.0,27.799,245.551,6451274.123,1873182.515,16.0,5.4,2.0,29.93,0.0,3.0,150.0,170.0,116.1,3.88,2.0,2.498000000000001,1.9629999999999974,True
147.0,632.0,493.0,1118847042100.0,8.124,1220.741,6452015.005,1872546.551,17.0,6.4,2.0,30.1,-2.04,1.0,137.0,152.0,70.05,2.33,1.0,0.9650000000000007,3.0720000000000014,False
147.0,663.0,493.0,1118847045200.0,8.306,1293.385,6452069.539,1872498.524,17.0,6.4,2.0,22.0,0.27,1.0,137.0,152.0,63.24,2.87,1.0,0.10600000000000165,0.5989999999999996,False
91.0,229.0,451.0,1118847001800.0,46.869,148.256,6451191.734,1873240.726,14.5,4.9,2.0,31.94,1.46,5.0,82.0,90.0,100.32,3.14,0.0,2.3089999999999975,2.564,True
121.0,557.0,502.0,1118847034600.0,8.929,1216.939,6452011.632,1872548.436,16.0,7.4,2.0,33.16,-3.19,1.0,104.0,134.0,72.49,2.19,0.0,2.774,2.1300000000000012,True
5.0,41.0,452.0,1118846983000.0,40.425,164.789,6451207.82,1873232.895,17.0,7.9,2.0,33.58,-3.27,4.0,0.0,8.0,0.0,0.0,0.0,2.1799999999999997,3.0870000000000033,True
170.0,524.0,476.0,1118847031300.0,31.685,526.431,6451477.477,1872987.08,32.5,8.5,3.0,34.46,0.0,3.0,161.0,182.0,69.95,2.03,2.0,2.275000000000002,3.088000000000001,True
51.0,233.0,427.0,1118847002200.0,42.4,522.753,6451467.593,1872981.545,17.0,6.4,2.0,34.98,0.0,4.0,40.0,55.0,64.63,1.85,1.0,0.16199999999999903,1.3019999999999996,True
96.0,271.0,413.0,1118847006000.0,28.11,194.606,6451237.583,1873219.549,18.0,5.9,2.0,29.99,0.0,3.0,83.0,114.0,53.26,1.78,2.0,2.562999999999999,2.3059999999999974,True
164.0,645.0,461.0,1118847043400.0,17.658,1133.182,6451942.864,1872596.974,16.5,7.4,2.0,35.0,0.0,2.0,159.0,175.0,53.1,1.52,1.0,0.011000000000002785,0.054000000000002046,False
181.0,709.0,536.0,1118847049800.0,8.564,1181.035,6451984.866,1872572.374,13.5,5.4,2.0,16.5,0.09,1.0,176.0,194.0,31.69,1.92,0.0,1.9020000000000001,2.4899999999999998,True
2.0,39.0,437.0,1118846982800.0,16.691,134.595,6451204.519,1873271.29,14.5,4.9,2.0,34.98,-0.02,2.0,0.0,13.0,0.0,0.0,0.0,1.9399999999999995,2.759000000000002,True
114.0,276.0,421.0,1118847006500.0,26.739,116.504,6451184.839,1873277.693,18.5,5.9,2.0,35.0,0.0,3.0,96.0,117.0,93.1,2.66,1.0,1.1179999999999986,0.9210000000000029,False
158.0,381.0,450.0,1118847017000.0,38.486,146.464,6451196.644,1873247.756,16.0,7.4,2.0,30.0,0.0,4.0,145.0,167.0,71.4,2.38,1.0,0.7820000000000036,0.8729999999999976,False
14.0,347.0,515.0,1118847013600.0,53.588,1207.541,6451975.126,1872521.046,24.0,8.5,3.0,33.25,2.35,5.0,6.0,31.0,175.2,5.27,1.0,0.1739999999999995,0.563999999999993,True
31.0,84.0,465.0,1118846987300.0,52.887,111.704,6451162.425,1873263.398,15.5,6.9,2.0,34.59,-1.04,5.0,18.0,35.0,56.31,1.63,0.0,1.9080000000000013,1.1049999999999969,True
91.0,240.0,451.0,1118847002900.0,45.533,181.202,6451215.747,1873217.166,14.5,4.9,2.0,29.07,-3.25,5.0,82.0,90.0,100.62,3.46,0.0,2.3320000000000007,2.6199999999999974,True
75.0,218.0,484.0,1118847000700.0,52.731,261.204,6451268.051,1873153.709,13.5,4.9,2.0,30.55,-0.07,5.0,74.0,82.0,44.34,1.45,1.0,0.277000000000001,0.9150000000000063,False
91.0,230.0,451.0,1118847001900.0,46.708,151.468,6451194.033,1873238.491,14.5,4.9,2.0,32.03,0.03,5.0,82.0,90.0,100.1,3.13,0.0,2.4110000000000014,2.6199999999999974,True
26.0,101.0,438.0,1118846989000.0,14.946,185.573,6451240.848,1873235.177,11.5,7.0,2.0,34.99,0.0,2.0,22.0,32.0,49.49,1.41,2.0,2.1270000000000007,1.8760000000000048,True
2.0,39.0,437.0,1118846982800.0,16.691,134.595,6451204.519,1873271.29,14.5,4.9,2.0,34.98,-0.02,2.0,0.0,13.0,0.0,0.0,0.0,1.9399999999999995,2.759000000000002,True
5.0,56.0,452.0,1118846984500.0,37.751,217.463,6451246.414,1873196.376,17.0,7.9,2.0,34.71,2.79,4.0,0.0,8.0,0.0,0.0,2.0,2.9070000000000036,2.636000000000003,True
10.0,71.0,436.0,1118846986000.0,4.824,158.344,6451229.379,1873261.988,17.0,6.9,2.0,34.96,-0.6,1.0,0.0,12.0,0.0,0.0,1.0,0.6710000000000003,1.4920000000000009,True
152.0,616.0,511.0,1118847040500.0,8.673,1117.106,6451936.647,1872614.306,16.5,6.4,2.0,34.5,0.22,1.0,147.0,163.0,49.62,1.44,1.0,0.019000000000000128,0.5640000000000007,True
78.0,240.0,473.0,1118847002900.0,15.927,223.429,6451266.323,1873207.137,13.0,5.9,2.0,34.69,1.15,2.0,69.0,84.0,63.78,1.84,2.0,2.504999999999999,2.2970000000000006,True
158.0,396.0,450.0,1118847018500.0,39.38,190.906,6451226.884,1873214.428,16.0,7.4,2.0,29.85,-1.18,4.0,145.0,167.0,79.41,2.66,1.0,0.14499999999999602,1.966000000000001,True
181.0,713.0,536.0,1118847050200.0,8.562,1187.639,6451989.836,1872568.022,13.5,5.4,2.0,16.25,-2.34,1.0,176.0,194.0,31.08,1.91,1.0,1.5869999999999997,2.4899999999999998,True
43.0,137.0,458.0,1118846992600.0,4.538,127.293,6451208.443,1873284.914,15.5,5.9,2.0,34.98,0.27,1.0,39.0,44.0,58.5,1.67,1.0,0.6389999999999993,1.4440000000000008,False
96.0,278.0,413.0,1118847006700.0,28.662,215.601,6451251.698,1873204.0,18.0,5.9,2.0,29.97,-0.26,3.0,83.0,114.0,61.29,2.04,2.0,3.242000000000001,2.3059999999999974,True
74.0,242.0,336.0,1118847003100.0,52.799,387.655,6451360.435,1873065.551,17.0,7.9,2.0,34.99,0.0,5.0,60.0,75.0,62.07,1.77,1.0,0.27199999999999847,1.3569999999999993,True
167.0,407.0,465.0,1118847019600.0,42.505,140.102,6451189.372,1873249.673,30.5,8.5,3.0,29.18,3.31,4.0,158.0,179.0,83.29,2.85,0.0,1.909000000000006,2.567,True
82.0,270.0,497.0,1118847005900.0,53.372,369.242,6451346.502,1873077.612,18.0,6.9,2.0,27.49,-0.5,5.0,75.0,90.0,48.15,1.75,1.0,0.44700000000000273,1.8639999999999972,True
170.0,432.0,476.0,1118847022100.0,27.516,216.526,6451253.148,1873204.142,32.5,8.5,3.0,33.92,-3.68,3.0,161.0,182.0,68.32,2.01,2.0,2.3510000000000026,1.968,True
84.0,239.0,461.0,1118847002800.0,14.802,149.506,6451216.065,1873261.651,20.0,6.4,2.0,31.23,-2.69,2.0,78.0,94.0,70.41,2.25,1.0,1.1059999999999999,1.0759999999999987,False
33.0,281.0,383.0,1118847007000.0,53.319,847.707,6451704.135,1872757.91,19.0,6.9,2.0,34.87,2.28,5.0,31.0,42.0,45.04,1.29,1.0,0.2459999999999951,0.25600000000000733,False
96.0,281.0,413.0,1118847007000.0,28.897,224.59,6451257.728,1873197.359,18.0,5.9,2.0,30.25,2.44,3.0,83.0,114.0,64.63,2.14,2.0,2.4540000000000006,2.3059999999999974,True
121.0,561.0,502.0,1118847035000.0,8.786,1229.932,6452021.492,1872539.986,16.0,7.4,2.0,32.14,-0.27,1.0,104.0,134.0,71.5,2.22,0.0,2.0299999999999994,2.1300000000000012,True
14.0,306.0,515.0,1118847009500.0,52.07,1071.628,6451873.847,1872611.459,24.0,8.5,3.0,35.0,0.0,5.0,6.0,31.0,127.22,3.63,1.0,0.384999999999998,0.5660000000000025,False
72.0,217.0,479.0,1118847000600.0,4.074,191.188,6451252.585,1873238.637,17.0,4.9,2.0,29.99,0.0,1.0,59.0,77.0,43.99,1.47,2.0,2.2560000000000002,1.9590000000000003,True
2.0,38.0,437.0,1118846982700.0,16.647,131.099,6451202.167,1873273.882,14.5,4.9,2.0,34.99,-0.2,2.0,0.0,13.0,0.0,0.0,0.0,2.0009999999999977,2.759000000000002,True
55.0,246.0,420.0,1118847003500.0,41.183,516.77,6451463.945,1872986.44,17.0,5.4,2.0,34.98,0.0,4.0,51.0,62.0,50.61,1.45,2.0,1.9320000000000022,1.2730000000000032,True
167.0,407.0,465.0,1118847019600.0,42.505,140.102,6451189.372,1873249.673,30.5,8.5,3.0,29.18,3.31,4.0,158.0,179.0,83.29,2.85,0.0,1.909000000000006,2.567,True
181.0,712.0,536.0,1118847050100.0,8.564,1185.994,6451988.593,1872569.108,13.5,5.4,2.0,16.42,-1.14,1.0,176.0,194.0,31.23,1.9,0.0,1.803,2.4899999999999998,True
152.0,619.0,511.0,1118847040800.0,8.839,1127.46,6451944.342,1872607.383,16.5,6.4,2.0,34.53,0.23,1.0,147.0,163.0,49.76,1.44,1.0,0.1750000000000007,0.5640000000000007,False
64.0,192.0,414.0,1118846998100.0,28.291,130.59,6451193.294,1873266.325,16.0,7.4,2.0,29.98,-0.31,3.0,57.0,67.0,51.04,1.7,0.0,2.2639999999999993,2.8900000000000006,True
72.0,475.0,479.0,1118847026400.0,4.86,1321.909,6452093.304,1872482.345,17.0,4.9,2.0,30.0,0.0,1.0,59.0,69.0,47.99,1.6,1.0,0.2370000000000001,0.23400000000000035,False
164.0,440.0,461.0,1118847022900.0,15.405,231.527,6451272.407,1873201.534,16.5,7.4,2.0,32.12,-2.04,2.0,159.0,175.0,61.28,1.91,2.0,2.4590000000000014,2.298000000000002,True
142.0,377.0,463.0,1118847016600.0,28.855,278.595,6451297.139,1873158.801,11.0,5.5,2.0,34.34,1.49,3.0,125.0,150.0,74.21,2.16,1.0,0.4499999999999993,0.7119999999999997,False
48.0,387.0,507.0,1118847017600.0,51.903,1130.631,6451918.446,1872572.829,15.5,5.9,2.0,35.0,0.02,5.0,42.0,60.0,48.15,1.38,1.0,0.12899999999999778,0.5080000000000027,False
95.0,248.0,488.0,1118847003700.0,6.67,125.344,6451205.553,1873284.891,17.0,7.4,2.0,35.0,0.0,1.0,77.0,104.0,96.3,2.75,0.0,1.8049999999999997,2.569999999999999,True
150.0,374.0,474.0,1118847016300.0,27.827,213.589,6451250.911,1873206.031,58.0,8.5,3.0,34.97,-0.19,3.0,142.0,161.0,54.84,1.57,1.0,0.7049999999999983,1.8580000000000005,False
82.0,294.0,497.0,1118847008300.0,52.877,439.093,6451398.196,1873030.645,18.0,6.9,2.0,29.93,-2.06,5.0,75.0,90.0,54.8,1.83,1.0,0.15100000000000335,2.2630000000000052,True
91.0,249.0,451.0,1118847003800.0,44.56,209.081,6451235.706,1873197.717,14.5,4.9,2.0,33.11,0.17,5.0,82.0,90.0,101.71,3.07,0.0,2.972999999999999,2.6199999999999974,True
96.0,251.0,413.0,1118847004000.0,30.543,137.475,6451196.336,1873259.748,18.0,5.9,2.0,29.74,-2.96,3.0,83.0,0.0,41.28,1.39,0.0,2.433,3.1990000000000016,True
31.0,83.0,465.0,1118846987200.0,52.845,108.243,6451160.099,1873265.959,15.5,6.9,2.0,34.71,-1.51,5.0,18.0,35.0,56.49,1.63,0.0,1.8049999999999997,1.1049999999999969,True
163.0,641.0,513.0,1118847043000.0,6.16,1133.701,6451950.808,1872605.303,18.0,6.4,2.0,35.0,0.0,1.0,152.0,176.0,63.54,1.82,1.0,0.03599999999999959,0.14599999999999885,False
91.0,248.0,451.0,1118847003700.0,44.823,205.77,6451233.229,1873199.925,14.5,4.9,2.0,33.07,0.34,5.0,82.0,90.0,101.83,3.08,0.0,3.0930000000000035,2.6199999999999974,True
117.0,319.0,436.0,1118847010800.0,28.185,196.584,6451238.885,1873218.079,10.0,5.5,2.0,34.95,-1.81,3.0,114.0,125.0,72.92,2.09,1.0,1.7970000000000006,2.2419999999999973,True
14.0,337.0,515.0,1118847012600.0,53.945,1174.495,6451950.041,1872542.552,24.0,8.5,3.0,33.38,-1.17,5.0,6.0,31.0,163.25,4.89,1.0,0.9140000000000015,0.8789999999999978,True
135.0,342.0,454.0,1118847013100.0,40.202,223.293,6451248.679,1873190.464,12.0,5.0,2.0,34.67,-3.64,4.0,124.0,141.0,95.01,2.74,1.0,0.38700000000000045,1.1329999999999956,True
181.0,455.0,536.0,1118847024400.0,3.727,156.193,6451228.701,1873264.328,13.5,5.4,2.0,32.52,-2.95,1.0,176.0,194.0,47.04,1.45,1.0,1.459,0.9940000000000007,True
137.0,651.0,489.0,1118847044000.0,6.633,1328.905,6452097.417,1872476.417,16.5,5.4,2.0,19.98,-0.23,1.0,134.0,147.0,111.51,5.58,1.0,0.17100000000000026,0.20299999999999924,False
175.0,692.0,465.0,1118847048100.0,19.81,1207.065,6451997.032,1872546.762,14.5,5.9,2.0,29.71,0.0,2.0,164.0,180.0,90.87,3.06,1.0,0.5939999999999976,0.6920000000000002,True
121.0,557.0,502.0,1118847034600.0,8.929,1216.939,6452011.632,1872548.436,16.0,7.4,2.0,33.16,-3.19,1.0,104.0,134.0,72.49,2.19,0.0,2.774,2.1300000000000012,True
64.0,215.0,414.0,1118847000400.0,26.334,208.736,6451248.648,1873210.554,16.0,7.4,2.0,34.91,1.87,3.0,57.0,67.0,63.49,1.82,2.0,3.3279999999999994,2.5950000000000024,True
72.0,227.0,479.0,1118847001600.0,4.863,221.177,6451272.749,1873216.425,17.0,4.9,2.0,29.99,0.0,1.0,59.0,77.0,46.43,1.55,2.0,2.8679999999999994,1.9590000000000003,True
34.0,194.0,451.0,1118846998300.0,40.335,480.331,6451437.028,1873011.914,12.5,6.0,2.0,32.49,-0.05,4.0,25.0,40.0,56.44,1.74,1.0,1.7999999999999972,1.4980000000000047,False
181.0,685.0,536.0,1118847047400.0,6.282,1135.081,6451951.764,1872604.308,13.5,5.4,2.0,22.85,0.26,1.0,176.0,194.0,34.66,1.52,2.0,2.2910000000000004,2.5719999999999983,True
170.0,523.0,476.0,1118847031200.0,31.378,522.985,6451475.113,1872989.606,32.5,8.5,3.0,34.46,0.0,3.0,161.0,182.0,69.4,2.01,2.0,2.554000000000002,3.088000000000001,True
169.0,448.0,396.0,1118847023700.0,54.314,131.712,6451175.008,1873247.776,16.5,6.4,2.0,34.96,-0.2,5.0,162.0,174.0,63.2,1.81,1.0,1.8740000000000023,2.152000000000001,False
2.0,39.0,437.0,1118846982800.0,16.691,134.595,6451204.519,1873271.29,14.5,4.9,2.0,34.98,-0.02,2.0,0.0,13.0,0.0,0.0,0.0,1.9399999999999995,2.759000000000002,True
176.0,716.0,521.0,1118847050500.0,7.12,1223.219,6452017.545,1872545.66,16.5,6.4,2.0,15.0,0.0,1.0,163.0,181.0,69.7,4.65,1.0,1.0430000000000001,1.0350000000000015,False
