Vehicle_ID,Frame_ID,Total_Frames,Global_Time,Local_X,Local_Y,Global_X,Global_Y,v_length,v_Width,v_Class,v_Vel,v_Acc,Lane_ID,Preceding,Following,Space_Headway,Time_Headway,lane_change
9,106,932,1120000000000,36.974,224.758,6452030.201,1872999.127,17.8,7.5,2,10.43,3.08,3,2,14,41.97,4.02,0
9,107,409,1120000000000,28.787,315.469,6451323.712,1873133.213,19,6.4,2,47.05,-4.54,3,0,20,0,0,1
9,110,822,1120000000000,4.893,105.181,6451165.97,1873330.748,13,5.9,2,14.92,-1.84,1,5,0,43.91,2.94,0
9,111,676,1163041400,-41.94,1194.088,2230772.2,1376675.567,12,6.6,2,0,0,0,0,0,0,0,0
9,114,409,1120000000000,28.722,347.121,6451346.649,1873111.135,19,6.4,2,43.23,-5.87,3,0,20,0,0,2
9,116,714,1120000000000,46.861,131,6451156.283,1873278.848,22,7.4,2,26.68,11.2,5,0,0,0,0,2
9,119,714,1120000000000,46.539,139.434,6451162.289,1873272.864,22,7.4,2,27.4,-7.76,5,0,0,0,0,1
9,122,932,1120000000000,38.13,242.292,6452037.757,1873014.355,17.8,7.5,2,14.88,11.1,3,2,14,41.05,2.76,0
9,122,822,1120000000000,4.824,118.681,6451175.044,1873320.752,13,5.9,2,9.92,-1.86,1,5,0,30.5,3.07,0
9,122,714,1120000000000,46.308,147.217,6451167.751,1873267.332,22,7.4,2,25.06,-2.41,5,0,0,0,0,2
9,123,932,1120000000000,38.162,243.926,6452038.214,1873015.276,17.8,7.5,2,15.44,-6.13,3,2,14,40.19,2.6,0
9,126,932,1120000000000,38.248,248.154,6452039.847,1873018.561,17.8,7.5,2,13.39,3.12,3,2,14,38.32,2.86,1
9,127,409,1120000000000,29.874,405.113,6451388.809,1873070.578,19,6.4,2,44.99,0,3,0,20,0,0,1
9,128,714,1120000000000,45.281,162.63,6451178.998,1873256.748,22,7.4,2,26.2,-0.1,5,0,0,0,0,2
9,128,409,1120000000000,29.969,409.612,6451392.052,1873067.459,19,6.4,2,44.99,0,3,0,20,0,0,0
9,129,822,1120000000000,4.798,123.662,6451178.405,1873317.05,13,5.9,2,4.98,0.45,1,5,12,25.52,5.12,0
9,129,409,1120000000000,30.066,414.109,6451395.295,1873064.339,19,6.4,2,45.01,0.28,3,0,20,0,0,2
9,130,409,1120000000000,30.163,418.614,6451398.538,1873061.219,19,6.4,2,45.01,-0.17,3,0,20,0,0,1
9,131,714,1120000000000,44.627,170.487,6451184.829,1873251.44,22,7.4,2,26.19,0,4,2,15,38.07,1.45,2
9,134,409,1120000000000,30.51,436.552,6451411.443,1873048.854,19,6.4,2,46.08,11.2,3,0,20,0,0,0
9,135,822,1120000000000,4.784,126.346,6451180.206,1873315.066,13,5.9,2,3.43,-1.46,1,5,12,22.83,6.66,0
9,137,676,1163044000,-41.94,1194.088,2230772.2,1376675.567,12,6.6,2,0,0,0,0,0,0,0,0
9,142,822,1120000000000,4.777,127.699,6451181.094,1873314.088,13,5.9,2,0.14,-1.73,1,5,12,21.48,153.42,2
9,143,932,1120000000000,38.667,262.421,6452046.281,1873031.355,17.8,7.5,2,8.52,-0.18,3,2,14,36.52,4.29,2
9,143,822,1120000000000,4.777,127.699,6451181.094,1873314.088,13,5.9,2,0,0,1,5,12,21.48,9999.99,0
9,147,409,1120000000000,29.621,502.204,6451460.799,1873004.764,19,6.4,2,45.32,-3.51,3,0,20,0,0,2
9,150,932,1120000000000,38.081,268.11,6452048.166,1873036.782,17.8,7.5,2,6.66,-4.06,3,2,14,35.03,5.26,1
9,151,822,1120000000000,4.777,127.699,6451181.094,1873314.088,13,5.9,2,0,0,1,5,12,21.48,9999.99,0
9,154,932,1120000000000,38.14,271.074,6452049.462,1873039.419,17.8,7.5,2,8.64,0.08,3,2,14,34.04,3.94,2
9,154,822,1120000000000,4.777,127.699,6451181.094,1873314.088,13,5.9,2,0,0,1,5,12,21.48,9999.99,0
9,155,409,1120000000000,30.907,538.177,6451486.753,1872979.828,19,6.4,2,44.95,-0.08,3,0,20,0,0,2
9,156,409,1120000000000,31.07,542.663,6451489.996,1872976.709,19,6.4,2,45.03,1.37,3,0,20,0,0,1
9,157,676,1163046000,-41.94,1194.088,2230772.2,1376675.567,12,6.6,2,0,0,0,0,0,0,0,0
9,159,714,1120000000000,40.05,240.609,6451236.723,1873203.177,22,7.4,2,22.61,-0.24,4,2,15,37.96,1.68,2
9,159,676,1163046200,-41.94,1194.088,2230772.2,1376675.567,12,6.6,2,0,0,0,0,0,0,0,0
9,163,676,1163046600,-41.94,1194.088,2230772.2,1376675.567,12,6.6,2,0,0,0,0,0,0,0,1
9,165,409,1120000000000,31.664,584.686,6451520.916,1872948.26,19,6.4,2,46.39,-4.44,3,0,20,0,0,2
9,165,714,1120000000000,39.923,254.164,6451246.188,1873193.471,22,7.4,2,22.59,0,4,2,15,38.99,1.73,2
9,171,822,1120000000000,4.777,127.699,6451181.094,1873314.088,13,5.9,2,0,0,1,5,12,21.48,9999.99,0
9,172,932,1120000000000,38.225,284.738,6452055.315,1873051.767,17.8,7.5,2,7.14,0.11,3,2,14,26.75,3.75,2
9,173,714,1120000000000,39.87,270.853,6451258.808,1873180.529,22,7.4,2,19.78,11.2,4,2,15,38.2,1.93,2
9,174,932,1120000000000,38.222,286.17,6452055.918,1873053.065,17.8,7.5,2,7.2,0.34,3,2,14,25.52,3.54,0
9,177,409,1120000000000,32.41,638.59,6451560.854,1872911.613,19,6.4,2,44.47,4.86,3,0,20,0,0,1
9,178,409,1120000000000,32.382,643.073,6451564.254,1872908.665,19,6.4,2,44.84,2.59,3,0,20,0,0,1
9,179,932,1120000000000,38.239,289.041,6452057.17,1873055.717,17.8,7.5,2,2.41,-11.19,3,2,14,23.43,9.72,1
9,182,409,1120000000000,32.268,661.09,6451577.856,1872896.875,19,6.4,2,45,0,3,0,20,0,0,1
9,182,676,1163048500,-41.94,1194.088,2230772.2,1376675.567,12,6.6,2,0,0,0,0,0,0,0,0
9,186,822,1120000000000,4.777,127.699,6451181.094,1873314.088,13,5.9,2,0,0,1,5,12,21.48,9999.99,2
9,187,932,1120000000000,38.229,289.639,6452057.388,1873056.203,17.8,7.5,2,1.11,4,3,2,14,24.02,21.64,2
9,188,932,1120000000000,38.231,289.763,6452057.441,1873056.311,17.8,7.5,2,1.54,4.98,3,2,14,23.9,15.52,1
9,188,822,1120000000000,4.777,127.699,6451181.094,1873314.088,13,5.9,2,0,0,1,5,12,21.48,9999.99,0
9,189,409,1120000000000,32.069,692.589,6451601.658,1872876.243,19,6.4,2,45,0,3,0,20,0,0,2
9,191,409,1120000000000,32.013,701.589,6451608.458,1872870.348,19,6.4,2,45,0,3,0,20,0,0,1
9,194,932,1120000000000,38.254,291.149,6452058.052,1873057.565,17.8,7.5,2,2.42,0.22,3,2,14,22.49,9.29,1
9,195,409,1120000000000,31.9,719.589,6451622.059,1872858.557,19,6.4,2,45,0,3,0,20,0,0,1
9,196,714,1120000000000,41.197,321.75,6451294.605,1873144.086,22,7.4,2,22.49,0.23,4,2,15,40.04,1.78,2
9,198,676,1163050100,-41.94,1194.088,2230772.2,1376675.567,12,6.6,2,0,0,0,0,0,0,0,0
9,198,932,1120000000000,38.269,292.036,6452058.446,1873058.374,17.8,7.5,2,1.2,-6.98,3,2,14,21.61,18,2
9,199,932,1120000000000,38.27,292.114,6452058.477,1873058.439,17.8,7.5,2,0.6,-5.62,3,2,14,21.53,35.88,1
9,203,932,1120000000000,38.27,292.105,6452058.471,1873058.426,17.8,7.5,2,0,0.13,3,2,14,21.54,9999.99,1
9,204,822,1120000000000,4.777,127.699,6451181.094,1873314.088,13,5.9,2,0,0,1,5,12,21.48,9999.99,0
9,207,409,1120000000000,31.559,773.585,6451662.863,1872823.187,19,6.4,2,45.03,0.45,3,0,20,0,0,2
9,211,822,1120000000000,4.777,127.699,6451181.094,1873314.088,13,5.9,2,0,0,1,5,12,21.48,9999.99,0
9,213,409,1120000000000,31.299,801.52,6451683.991,1872804.957,19,6.4,2,49.01,4.99,3,0,20,0,0,2
9,214,932,1120000000000,38.27,292.106,6452058.471,1873058.426,17.8,7.5,2,0,0,3,2,14,21.54,9999.99,1
9,215,822,1120000000000,4.777,127.699,6451181.094,1873314.088,13,5.9,2,0,0,1,5,12,21.48,9999.99,0
9,216,714,1120000000000,40.632,359.526,6451322.159,1873118.241,22,7.4,2,16.33,0,4,2,15,36.39,2.23,2
9,220,714,1120000000000,40.549,366.059,6451326.914,1873113.76,22,7.4,2,16.33,0,4,2,15,35.26,2.16,1
9,224,714,1120000000000,40.467,372.592,6451331.668,1873109.279,22,7.4,2,16.33,0,4,2,15,34.13,2.09,1
9,225,932,1120000000000,38.27,292.106,6452058.471,1873058.426,17.8,7.5,2,0,0,3,2,14,21.54,9999.99,0
9,229,409,1120000000000,30.723,878.402,6451742.12,1872754.59,19,6.4,2,47.79,-0.94,3,0,20,0,0,1
9,232,822,1120000000000,4.777,127.699,6451181.094,1873314.088,13,5.9,2,0,0,1,5,12,21.48,9999.99,0
9,232,932,1120000000000,38.27,292.106,6452058.471,1873058.426,17.8,7.5,2,0,0,3,2,14,21.54,9999.99,2
9,235,932,1120000000000,38.27,292.106,6452058.471,1873058.426,17.8,7.5,2,0,0,3,2,14,21.54,9999.99,1
9,242,932,1120000000000,38.27,292.106,6452058.471,1873058.426,17.8,7.5,2,0,0,3,2,14,21.54,9999.99,1
9,242,409,1120000000000,31.006,940.42,6451788.756,1872713.442,19,6.4,2,47.05,-0.85,3,0,20,0,0,1
9,242,676,1163054500,-41.644,1194.142,2230772.494,1376675.502,12,6.6,2,0.44,0,0,0,0,0,0,0
9,244,714,1120000000000,40.325,395.7,6451349.238,1873092.833,22,7.4,2,6.78,0,4,2,15,31.58,4.66,2
9,246,822,1120000000000,4.777,127.699,6451181.094,1873314.088,13,5.9,2,0,0,1,5,12,21.48,9999.99,0
9,246,714,1120000000000,40.322,397.055,6451350.237,1873091.917,22,7.4,2,6.78,0,4,2,15,31.68,4.67,2
9,247,676,1163055000,-41.43,1194.191,2230772.71,1376675.464,12,6.6,2,0.44,0,0,0,0,0,0,0
9,249,932,1120000000000,38.27,292.106,6452058.471,1873058.426,17.8,7.5,2,0,0,3,2,14,21.54,9999.99,2
9,253,676,1163055600,-41.173,1194.249,2230772.97,1376675.418,12,6.6,2,0.44,0,0,0,0,0,0,0
9,258,676,1163056100,-40.959,1194.297,2230773.186,1376675.38,12,6.6,2,0.44,0,0,0,0,0,0,1
9,260,409,1120000000000,31.001,1029.163,6451855.667,1872655.239,19,6.4,2,50,0,3,0,20,0,0,2
9,261,932,1120000000000,38.27,292.106,6452058.471,1873058.426,17.8,7.5,2,0,0,3,2,14,21.54,9999.99,1
9,262,822,1120000000000,4.877,129.696,6451182.381,1873312.506,13,5.9,2,5.28,-0.07,1,5,12,31.24,5.92,0
9,263,676,1163056600,-40.745,1194.346,2230773.402,1376675.342,12,6.6,2,0.44,0,0,0,0,0,0,0
9,263,932,1120000000000,38.27,292.106,6452058.471,1873058.426,17.8,7.5,2,0,0,3,2,14,21.54,9999.99,2
9,265,409,1120000000000,31.039,1054.162,6451874.492,1872638.789,19,6.4,2,50,0,3,0,20,0,0,1
9,267,676,1163057000,-40.574,1194.385,2230773.575,1376675.312,12,6.6,2,0.44,0,0,0,0,0,0,0
9,268,409,1120000000000,31.061,1069.163,6451885.788,1872628.919,19,6.4,2,50,0,3,0,20,0,0,2
9,269,714,1120000000000,40.232,414.214,6451362.927,1873080.344,22,7.4,2,12.52,4.46,4,2,15,38.61,3.08,2
9,270,676,1163057300,-40.445,1194.414,2230773.705,1376675.289,12,6.6,2,0.44,0,0,0,0,0,0,0
9,270,409,1120000000000,31.077,1079.163,6451893.318,1872622.339,19,6.4,2,50,0,3,0,20,0,0,2
9,273,714,1120000000000,40.211,419.377,6451366.727,1873076.871,22,7.4,2,12.84,0,4,2,15,38.44,2.99,2
9,273,822,1120000000000,4.897,135.393,6451186.263,1873308.23,13,5.9,2,5.22,-0.45,1,5,12,44.37,8.5,0
9,274,714,1120000000000,40.204,420.661,6451367.675,1873076.006,22,7.4,2,12.84,0,4,2,15,38.41,2.99,2
9,274,676,1163057700,-40.274,1194.453,2230773.878,1376675.258,12,6.6,2,0.44,0,0,0,0,0,0,0
9,276,409,1120000000000,31.123,1109.162,6451915.908,1872602.599,19,6.4,2,50,0,3,0,20,0,0,2
9,277,409,1120000000000,31.13,1114.162,6451919.673,1872599.309,19,6.4,2,50,0,3,0,20,0,0,1
9,280,932,1120000000000,38.267,291.968,6452058.41,1873058.302,17.8,7.5,2,0.23,0,3,2,14,21.67,94.23,1
9,282,676,1163058500,-40.043,1194.506,2230774.111,1376675.218,12,6.6,2,0.06,-0.09,0,0,0,0,0,0
9,283,676,1163058600,-40.038,1194.507,2230774.116,1376675.217,12,6.6,2,0.05,0.03,0,0,0,0,0,1
9,286,822,1120000000000,5.886,150.804,6451196.038,1873296.271,13,5.9,2,15.99,0,1,5,12,59.18,3.7,2
9,289,409,1120000000000,31.189,1174.258,6451964.854,1872559.828,19,6.4,2,50.05,-0.78,3,0,20,0,0,2
9,290,409,1120000000000,31.182,1179.253,6451968.619,1872556.538,19,6.4,2,50,0,3,0,20,0,0,1
9,291,932,1120000000000,38.263,291.714,6452058.299,1873058.074,17.8,7.5,2,0.23,0,3,2,14,21.93,95.33,1
9,295,714,1120000000000,40.038,448.024,6451387.857,1873057.633,22,7.4,2,16.5,11.2,4,2,15,43.64,2.65,2
9,295,409,1120000000000,31.148,1204.252,6451987.444,1872540.088,19,6.4,2,50,0,3,0,20,0,0,0
9,298,932,1120000000000,38.261,291.554,6452058.229,1873057.929,17.8,7.5,2,0.23,0,3,2,14,22.09,96.03,1
9,298,676,1163060100,-39.956,1194.527,2230774.2,1376675.204,12,6.6,2,0.05,0,0,0,0,0,0,0
9,300,676,1163060300,-39.945,1194.531,2230774.211,1376675.203,12,6.6,2,0.06,0,0,0,0,0,0,1
9,307,409,1120000000000,31.07,1267.933,6452035.394,1872498.177,19,6.4,2,55.34,-3.15,3,0,20,0,0,2
9,309,822,1120000000000,7.06,193.917,6451224.543,1873263.904,13,5.9,2,21.76,0,1,5,12,68.28,3.14,0
9,310,409,1120000000000,31.068,1284.429,6452047.799,1872487.309,19,6.4,2,54.99,0.13,3,0,20,0,0,2
9,312,822,1120000000000,6.99,200.444,6451229.04,1873259.173,13,5.9,2,21.75,0,1,5,12,68.57,3.15,0
9,316,714,1120000000000,40.638,489.967,6451418.346,1873028.719,22,7.4,2,20.17,0,4,2,15,44.63,2.21,2
9,316,932,1120000000000,38.258,291.415,6452058.168,1873057.805,17.8,7.5,2,0,0,3,2,14,22.23,9999.99,0
9,320,822,1120000000000,6.713,217.603,6451241.095,1873246.826,13,5.9,2,21.05,-0.86,1,5,12,69.4,3.3,0
9,321,714,1120000000000,40.771,500.046,6451425.671,1873021.788,22,7.4,2,20.16,0.25,4,2,15,45.83,2.27,2
9,326,714,1120000000000,40.671,510.959,6451433.719,1873014.507,22,7.4,2,25.28,11.2,4,2,15,47.52,1.88,1
9,328,714,1120000000000,40.506,516.283,6451437.805,1873010.965,22,7.4,2,27.09,3.47,4,2,15,48.06,1.77,1
9,328,409,1120000000000,31.314,1383.302,6452122.268,1872422.076,19,6.4,2,55.1,2.06,3,0,20,0,0,0
9,331,822,1120000000000,5.48,240.685,6451257.946,1873231.001,13,5.9,2,20.99,0,1,5,12,71.28,3.4,0
9,331,714,1120000000000,40.136,524.499,6451444.08,1873005.686,22,7.4,2,26.26,-9.38,4,2,15,48.61,1.85,2
9,332,676,1163063500,-39.771,1194.575,2230774.389,1376675.176,12,6.6,2,0.05,0,0,0,0,0,0,0
9,333,676,1163063600,-39.766,1194.576,2230774.394,1376675.176,12,6.6,2,0.06,0,0,0,0,0,0,1
9,334,409,1120000000000,31.428,1417.312,6452147.843,1872399.672,19,6.4,2,57.87,4.28,3,0,20,0,0,2
9,334,676,1163063700,-39.76,1194.578,2230774.4,1376675.175,12,6.6,2,0.05,0,0,0,0,0,0,0
9,335,932,1120000000000,38.258,291.415,6452058.168,1873057.805,17.8,7.5,2,0,0,3,2,14,22.23,9999.99,2
9,337,822,1120000000000,4.829,253.296,6451267.152,1873222.322,13,5.9,2,20.09,-8.99,1,5,12,72.26,3.6,0
9,337,409,1120000000000,31.424,1434.963,6452160.984,1872388.161,19,6.4,2,59.77,3.43,3,0,20,0,0,2
9,341,714,1120000000000,39.995,549.618,6451463.307,1872988.604,22,7.4,2,25.01,-0.08,4,0,15,0,0,2
9,345,932,1120000000000,38.258,291.415,6452058.168,1873057.805,17.8,7.5,2,0,0,3,2,14,22.23,9999.99,0
9,347,409,1120000000000,31.305,1494.988,6452206.139,1872348.606,19,6.4,2,60,0,3,0,20,0,0,1
9,347,676,1163065000,-39.689,1194.596,2230774.472,1376675.164,12,6.6,2,0.05,0,0,0,0,0,0,0
9,351,714,1120000000000,40.809,575.261,6451481.87,1872970.911,22,7.4,2,28.19,5.14,4,0,15,0,0,2
9,351,822,1120000000000,5.271,279.324,6451285.111,1873203.225,13,5.9,2,19.87,1.38,1,5,12,62.4,3.14,0
9,353,932,1120000000000,38.258,291.415,6452058.168,1873057.805,17.8,7.5,2,0,0,3,2,14,22.23,9999.99,2
9,354,714,1120000000000,40.747,583.88,6451488.342,1872965.206,22,7.4,2,28.69,-0.22,4,0,15,0,0,2
9,354,932,1120000000000,38.258,291.415,6452058.168,1873057.805,17.8,7.5,2,0,0,3,2,14,22.23,9999.99,0
9,355,822,1120000000000,5.793,287.316,6451290.488,1873197.302,13,5.9,2,19.96,0,1,5,12,61.54,3.08,0
9,356,409,1120000000000,31.178,1548.851,6452246.778,1872313.046,19,6.4,2,60.61,11.2,3,0,20,0,0,2
9,358,714,1120000000000,40.681,595.348,6451496.937,1872957.608,22,7.4,2,28.69,0.19,4,0,15,0,0,2
9,360,932,1120000000000,38.258,291.415,6452058.168,1873057.805,17.8,7.5,2,0,0,3,2,14,22.23,9999.99,0
9,360,822,1120000000000,6.447,297.297,6451297.209,1873189.897,13,5.9,2,19.96,-0.14,1,5,12,59.59,2.99,0
9,364,822,1120000000000,6.861,305.214,6451302.617,1873184.094,13,5.9,2,19.46,-1.55,1,5,12,55.95,2.88,1
9,366,932,1120000000000,38.258,291.415,6452058.168,1873057.805,17.8,7.5,2,0,0,3,2,14,22.23,9999.99,2
9,367,714,1120000000000,39.961,620.775,6451516.378,1872941.187,22,7.4,2,28.64,1.16,4,0,15,0,0,2
9,369,409,1120000000000,31.891,1630.019,6452307.708,1872259.287,19,6.4,2,64.46,6.27,3,0,20,0,0,0
9,370,409,1120000000000,31.895,1636.496,6452312.639,1872255.007,19,6.4,2,65.18,6.54,3,0,20,0,0,1
9,370,932,1120000000000,38.258,291.415,6452058.168,1873057.805,17.8,7.5,2,0,0,3,2,14,22.23,9999.99,1
9,371,409,1120000000000,31.899,1643.041,6452317.548,1872250.747,19,6.4,2,65.95,8.28,3,0,20,0,0,1
9,374,714,1120000000000,39.845,640.862,6451531.419,1872927.891,22,7.4,2,28.68,0,4,0,15,0,0,2
9,374,822,1120000000000,7.039,324.528,6451316.383,1873170.542,13,5.9,2,19.03,-3.3,1,5,12,53.8,2.83,0
9,376,409,1120000000000,31.535,1676.057,6452342.093,1872229.444,19,6.4,2,64.99,0,3,0,20,0,0,2
9,377,822,1120000000000,6.755,330.06,6451320.549,1873166.91,13,5.9,2,18.4,2.04,1,5,12,53.72,2.92,0
9,379,932,1120000000000,38.258,291.415,6452058.168,1873057.805,17.8,7.5,2,0,0,3,2,14,22.23,9999.99,2
9,381,409,1120000000000,31.032,1708.589,6452366.638,1872208.141,19,6.4,2,64.65,-5.4,3,0,20,0,0,1
9,382,714,1120000000000,39.479,663.823,6451548.778,1872912.858,22,7.4,2,28.1,-5.84,4,0,15,0,0,2
9,383,676,1163068600,-39.493,1194.645,2230774.672,1376675.134,12,6.6,2,0.05,0,0,0,0,0,0,0
9,387,676,1163069000,-39.472,1194.651,2230774.694,1376675.131,12,6.6,2,0.06,0,0,0,0,0,0,1
9,388,714,1120000000000,39.032,680.709,6451562.009,1872901.786,22,7.4,2,28.75,0,4,0,15,0,0,2
9,389,676,1163069200,-39.461,1194.653,2230774.705,1376675.129,12,6.6,2,0.05,0,0,0,0,0,0,0
9,390,676,1163069300,-39.455,1194.655,2230774.711,1376675.128,12,6.6,2,0.05,0,0,0,0,0,0,1
9,390,822,1120000000000,6.694,352.028,6451336.391,1873151.684,13,5.9,2,14.98,-0.37,1,5,12,55.24,3.69,2
9,396,409,1120000000000,31.063,1805.29,6452440.057,1872144.506,19,6.4,2,63.55,-5.22,3,0,20,0,0,2
9,396,822,1120000000000,6.719,361.871,6451343.396,1873144.878,13,5.9,2,20.4,11.2,1,5,12,58.07,2.85,0
9,401,932,1120000000000,38.258,291.415,6452058.168,1873057.805,17.8,7.5,2,0,0,3,2,14,22.23,9999.99,2
9,402,409,1120000000000,31.244,1843.296,6452468.591,1872119.403,19,6.4,2,63.47,-0.11,3,0,20,0,0,1
9,402,822,1120000000000,6.866,375.329,6451353.028,1873135.365,13,5.9,2,22.67,0,1,5,12,63.41,2.8,0
9,403,409,1120000000000,31.282,1849.632,6452473.354,1872115.203,19,6.4,2,63.57,1.62,3,0,20,0,0,2
9,406,822,1120000000000,6.911,384.396,6451359.516,1873129.031,13,5.9,2,22.67,0,1,5,12,67.14,2.96,0
9,409,409,1120000000000,31.841,1888.916,6452502.702,1872088.89,19,6.4,2,66.69,-2.06,3,0,20,0,0,2
9,411,822,1120000000000,7.067,395.562,6451367.626,1873121.114,13,5.9,2,22.36,2.69,1,5,12,71.97,3.22,0
9,415,409,1120000000000,32.4,1929.345,6452533.363,1872062.113,19,6.4,2,66.92,-6,3,0,20,0,0,2
9,420,676,1163072300,-39.293,1194.697,2230774.877,1376675.104,12,6.6,2,0.05,0,0,0,0,0,0,0
9,422,409,1120000000000,32.983,1974.967,6452567.93,1872032.03,19,6.4,2,63.32,-5.02,3,0,20,0,0,2
9,422,822,1120000000000,7.784,420.451,6451385.468,1873103.697,13,5.9,2,23.03,5.45,1,5,12,82.25,3.57,0
9,423,932,1120000000000,38.258,291.415,6452058.168,1873057.805,17.8,7.5,2,0,0,3,2,14,22.23,9999.99,2
9,425,822,1120000000000,7.897,427.915,6451390.756,1873098.669,13,5.9,2,27.66,11.2,1,5,12,84.76,3.06,0
9,431,676,1163073400,-39.232,1194.712,2230774.939,1376675.095,12,6.6,2,0.06,0,0,0,0,0,0,0
9,431,409,1120000000000,33.693,2033.034,6452612.801,1871994.468,19,6.4,2,65,0,3,0,20,0,0,2
9,434,676,1163073700,-39.216,1194.716,2230774.955,1376675.092,12,6.6,2,0.05,0,0,0,0,0,0,0
9,435,409,1120000000000,33.587,2058.899,6452633.008,1871978.129,19,6.4,2,64.19,0,3,0,20,0,0,2
9,438,932,1120000000000,38.258,291.415,6452058.168,1873057.805,17.8,7.5,2,0,0,3,2,14,22.23,9999.99,1
9,439,932,1120000000000,38.258,291.415,6452058.168,1873057.805,17.8,7.5,2,0,0,3,2,14,22.23,9999.99,1
9,440,822,1120000000000,8.529,476.283,6451425.993,1873065.336,13,5.9,2,32.67,0,1,5,12,93.85,2.87,0
9,442,822,1120000000000,8.602,482.816,6451430.748,1873060.855,13,5.9,2,32.67,0,1,5,12,95.04,2.91,1
9,443,932,1120000000000,38.258,291.415,6452058.168,1873057.805,17.8,7.5,2,0,0,3,2,14,22.23,9999.99,2
9,444,822,1120000000000,8.675,489.349,6451435.503,1873056.374,13,5.9,2,32.67,0,1,5,12,96.24,2.95,0
9,448,714,1120000000000,29.862,861.424,6451703.809,1872789.438,22,7.4,2,32.82,2.84,3,6,12,33.63,1.02,2
9,448,676,1163075100,-39.14,1194.736,2230775.033,1376675.081,12,6.6,2,0.06,0,0,0,0,0,0,0
9,450,409,1120000000000,32.658,2154.767,6452709.16,1871918.745,19,6.4,2,59.8,5.05,3,0,20,0,0,2
9,450,932,1120000000000,38.258,291.415,6452058.168,1873057.805,17.8,7.5,2,0,0,3,2,14,22.23,9999.99,1
9,452,409,1120000000000,32.59,2166.878,6452718.971,1871911.32,19,6.4,2,59.8,0,3,0,20,0,0,1
9,453,714,1120000000000,29.501,878.525,6451716.887,1872778.415,22,7.4,2,35.14,0.51,3,6,12,34.02,0.97,1
9,453,676,1163075600,-39.118,1194.741,2230775.055,1376675.077,12,6.6,2,0,-0.12,0,0,0,0,0,0
9,454,714,1120000000000,29.598,882.048,6451719.472,1872776.011,22,7.4,2,35.14,-0.41,3,6,12,34,0.97,2
9,455,714,1120000000000,29.689,885.563,6451722.053,1872773.62,22,7.4,2,35.08,-0.91,3,6,12,33.99,0.97,1
9,455,676,1163075800,-39.118,1194.741,2230775.055,1376675.077,12,6.6,2,0,0,0,0,0,0,0,0
9,457,676,1163076000,-39.118,1194.741,2230775.055,1376675.077,12,6.6,2,0,0,0,0,0,0,0,1
9,460,822,1120000000000,9.06,544.873,6451476.291,1873018.494,13,5.9,2,39.41,0.88,1,5,12,104.22,2.64,2
9,462,676,1163076500,-39.118,1194.741,2230775.055,1376675.077,12,6.6,2,0,0,0,0,0,0,0,0
9,464,822,1120000000000,9.145,560.664,6451488,1873007.908,13,5.9,2,39.46,0.02,1,5,12,105.53,2.67,2
9,472,676,1163077500,-39.118,1194.741,2230775.055,1376675.077,12,6.6,2,0,0,0,0,0,0,0,0
9,472,714,1120000000000,29.773,947.877,6451768.932,1872732.308,22,7.4,2,39.7,2.6,3,6,18,33.54,0.84,2
9,473,932,1120000000000,38.258,291.415,6452058.168,1873057.805,17.8,7.5,2,0,0,3,2,14,22.23,9999.99,1
9,476,822,1120000000000,9.298,607.924,6451523.13,1872976.285,13,5.9,2,38.71,-1.73,1,5,12,109.06,2.82,0
9,484,932,1120000000000,38.258,291.415,6452058.168,1873057.805,17.8,7.5,2,0,0,3,2,14,22.23,9999.99,2
9,486,932,1120000000000,38.258,291.415,6452058.168,1873057.805,17.8,7.5,2,0,0,3,2,14,22.23,9999.99,1
9,486,714,1120000000000,30.227,1003.787,6451810.838,1872695.279,22,7.4,2,38.59,-8.05,3,6,18,31.67,0.82,1
9,489,822,1120000000000,9.105,659.238,6451561.503,1872942.226,13,5.9,2,40.01,-0.05,1,5,12,107.96,2.7,0
9,490,822,1120000000000,9.069,663.243,6451564.509,1872939.587,13,5.9,2,39.96,-0.75,1,5,12,107.97,2.7,1
9,491,822,1120000000000,9.032,667.238,6451567.515,1872936.948,13,5.9,2,39.85,-1.35,1,5,12,107.93,2.71,1
9,492,932,1120000000000,38.258,291.415,6452058.168,1873057.805,17.8,7.5,2,0,0,3,2,14,22.23,9999.99,2
9,492,714,1120000000000,29.989,1026.181,6451827.882,1872680.778,22,7.4,2,37.96,6.86,3,6,18,31.81,0.84,1
9,494,932,1120000000000,38.258,291.415,6452058.168,1873057.805,17.8,7.5,2,0,0,3,2,14,22.23,9999.99,1
9,496,676,1163079900,-39.118,1194.741,2230775.055,1376675.077,12,6.6,2,0,0,0,0,0,0,0,0
9,499,822,1120000000000,8.974,699.156,6451591.564,1872915.837,13,5.9,2,40,0,1,5,12,103.6,2.59,2
9,499,676,1163080200,-39.118,1194.741,2230775.055,1376675.077,12,6.6,2,0,0,0,0,0,0,0,0
9,504,714,1120000000000,29.998,1071.468,6451861.994,1872651.057,22,7.4,2,35.83,5.63,3,6,18,29.46,0.82,2
9,508,676,1163081100,-39.118,1194.741,2230775.055,1376675.077,12,6.6,2,0,0,0,0,0,0,0,0
9,509,822,1120000000000,8.517,737.881,6451620.967,1872890.632,13,5.9,2,36.78,0.3,1,5,12,93.95,2.55,2
